"Year","Month","Date","GTA","Nino1.2SST","Nino1.2SSTAnomalies","Nino3SST","Nino3SSTAnomalies","Nino3.4SST","Nino3.4SSTAnomalies","Nino4SST","Nino4SSTAnomalies","TNI","PNA","OLR","SOI","Season.2.Month.","MEI.v2","Season.3.Month.","ONI","Season.12.Month.","ENSO","Time","Temp","Temp_Uncertainty","Country"
1960,"SEP","9/1/1960",0.12,NA,NA,NA,NA,NA,NA,NA,NA,-0.487,-0.01,NA,0.7,"AS",NA,"ASO",0.3,"1960-1961","N","1960-09-01",26.517,0.142,"India"
1961,"APR","4/1/1961",0.21,NA,NA,NA,NA,NA,NA,NA,NA,0.23,-1.14,NA,0.8,"MA",NA,"MAM",0.1,"1961-1962","N","1961-04-01",27.743,0.238,"India"
1961,"AUG","8/1/1961",0.05,NA,NA,NA,NA,NA,NA,NA,NA,-0.489,0.47,NA,0.2,"JA",NA,"JAS",-0.1,"1961-1962","N","1961-08-01",26.462,0.167,"India"
1961,"DEC","12/1/1961",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.618,-1.54,NA,1.5,"ND",NA,"NDJ",-0.2,"1961-1962","N","1961-12-01",16.023,0.217,"India"
1961,"FEB","2/1/1961",0.17,NA,NA,NA,NA,NA,NA,NA,NA,0.325,0.17,NA,0.9,"JF",NA,"JFM",0,"1961-1962","N","1961-02-01",18.335,0.19,"India"
1961,"JAN","1/1/1961",0.14,NA,NA,NA,NA,NA,NA,NA,NA,0.146,1.16,NA,-0.3,"DJ",NA,"DJF",0,"1961-1962","N","1961-01-01",17.514,0.259,"India"
1961,"JUL","7/1/1961",0.05,NA,NA,NA,NA,NA,NA,NA,NA,-0.583,-0.52,NA,0.2,"JJ",NA,"JJA",0.1,"1961-1962","N","1961-07-01",26.677,0.153,"India"
1961,"JUN","6/1/1961",0.1,NA,NA,NA,NA,NA,NA,NA,NA,-0.396,1.84,NA,0.1,"MJ",NA,"MJJ",0.3,"1961-1962","N","1961-06-01",28.716,0.402,"India"
1961,"MAR","3/1/1961",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.468,0.28,NA,-1.8,"FM",NA,"FMA",0,"1961-1962","N","1961-03-01",24.665,0.163,"India"
1961,"MAY","5/1/1961",0.04,NA,NA,NA,NA,NA,NA,NA,NA,-0.237,-0.25,NA,0.3,"AM",NA,"AMJ",0.2,"1961-1962","N","1961-05-01",29.963,0.273,"India"
1961,"NOV","11/1/1961",0.04,NA,NA,NA,NA,NA,NA,NA,NA,0.371,-0.4,NA,0.5,"ON",NA,"OND",-0.2,"1961-1962","N","1961-11-01",19.907,0.207,"India"
1961,"OCT","10/1/1961",-0.12,NA,NA,NA,NA,NA,NA,NA,NA,0.059,-1.94,NA,-0.3,"SO",NA,"SON",-0.3,"1961-1962","N","1961-10-01",23.896,0.247,"India"
1961,"SEP","9/1/1961",0.08,NA,NA,NA,NA,NA,NA,NA,NA,-0.312,1.1,NA,0.1,"AS",NA,"ASO",-0.3,"1961-1962","N","1961-09-01",25.882,0.144,"India"
1962,"APR","4/1/1962",-0.01,NA,NA,NA,NA,NA,NA,NA,NA,-0.71,-1.5,NA,0.2,"MA",NA,"MAM",-0.3,"1962-1963","N","1962-04-01",27.634,0.285,"India"
1962,"AUG","8/1/1962",0.07,NA,NA,NA,NA,NA,NA,NA,NA,-0.61,0.57,NA,0.6,"JA",NA,"JAS",-0.1,"1962-1963","N","1962-08-01",26.316,0.245,"India"
1962,"DEC","12/1/1962",0.06,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,-0.38,NA,0.2,"ND",NA,"NDJ",-0.4,"1962-1963","N","1962-12-01",17.38,0.247,"India"
1962,"FEB","2/1/1962",0.1,NA,NA,NA,NA,NA,NA,NA,NA,-0.102,-0.54,NA,-0.3,"JF",NA,"JFM",-0.2,"1962-1963","N","1962-02-01",19.62,0.234,"India"
1962,"JAN","1/1/1962",0.07,NA,NA,NA,NA,NA,NA,NA,NA,0.329,-0.74,NA,2,"DJ",NA,"DJF",-0.2,"1962-1963","N","1962-01-01",15.838,0.206,"India"
1962,"JUL","7/1/1962",0.1,NA,NA,NA,NA,NA,NA,NA,NA,-0.498,-0.36,NA,0.1,"JJ",NA,"JJA",0,"1962-1963","N","1962-07-01",27.299,0.325,"India"
1962,"JUN","6/1/1962",-0.07,NA,NA,NA,NA,NA,NA,NA,NA,-0.853,-0.97,NA,0.7,"MJ",NA,"MJJ",-0.2,"1962-1963","N","1962-06-01",29.275,0.589,"India"
1962,"MAR","3/1/1962",0.16,NA,NA,NA,NA,NA,NA,NA,NA,-0.282,-0.71,NA,0.1,"FM",NA,"FMA",-0.2,"1962-1963","N","1962-03-01",23.545,0.21,"India"
1962,"MAY","5/1/1962",0.02,NA,NA,NA,NA,NA,NA,NA,NA,-0.999,-1.11,NA,1.1,"AM",NA,"AMJ",-0.3,"1962-1963","N","1962-05-01",29.728,0.145,"India"
1962,"NOV","11/1/1962",0.11,NA,NA,NA,NA,NA,NA,NA,NA,-0.321,0.53,NA,0.3,"ON",NA,"OND",-0.3,"1962-1963","N","1962-11-01",20.493,0.249,"India"
1962,"OCT","10/1/1962",0.02,NA,NA,NA,NA,NA,NA,NA,NA,-0.482,1.33,NA,1,"SO",NA,"SON",-0.2,"1962-1963","N","1962-10-01",23.673,0.449,"India"
1962,"SEP","9/1/1962",-0.04,NA,NA,NA,NA,NA,NA,NA,NA,-0.537,-0.83,NA,0.4,"AS",NA,"ASO",-0.1,"1962-1963","N","1962-09-01",25.816,0.264,"India"
1963,"APR","4/1/1963",0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.003,-0.79,NA,0.8,"MA",NA,"MAM",0.3,"1963-1964","ME","1963-04-01",26.827,0.402,"India"
1963,"AUG","8/1/1963",0.17,NA,NA,NA,NA,NA,NA,NA,NA,-0.367,-1.01,NA,0,"JA",NA,"JAS",1.1,"1963-1964","ME","1963-08-01",26.209,0.107,"India"
1963,"DEC","12/1/1963",0.05,NA,NA,NA,NA,NA,NA,NA,NA,-1.273,1.46,NA,-1.2,"ND",NA,"NDJ",1.3,"1963-1964","ME","1963-12-01",17.818,0.161,"India"
1963,"FEB","2/1/1963",0.21,NA,NA,NA,NA,NA,NA,NA,NA,-0.111,0.79,NA,0.6,"JF",NA,"JFM",-0.2,"1963-1964","ME","1963-02-01",20.342,0.24,"India"
1963,"JAN","1/1/1963",0.02,NA,NA,NA,NA,NA,NA,NA,NA,-0.127,0.09,NA,1,"DJ",NA,"DJF",-0.4,"1963-1964","ME","1963-01-01",16.554,0.25,"India"
1963,"JUL","7/1/1963",0.04,NA,NA,NA,NA,NA,NA,NA,NA,-0.173,-1.1,NA,-0.1,"JJ",NA,"JJA",0.9,"1963-1964","ME","1963-07-01",27.324,0.343,"India"
1963,"JUN","6/1/1963",0.09,NA,NA,NA,NA,NA,NA,NA,NA,-0.251,0.5,NA,-0.5,"MJ",NA,"MJJ",0.5,"1963-1964","ME","1963-06-01",28.943,0.321,"India"
1963,"MAR","3/1/1963",-0.13,NA,NA,NA,NA,NA,NA,NA,NA,0.063,-2.04,NA,1.1,"FM",NA,"FMA",0.2,"1963-1964","ME","1963-03-01",23.609,0.346,"India"
1963,"MAY","5/1/1963",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.95,NA,0.4,"AM",NA,"AMJ",0.3,"1963-1964","ME","1963-05-01",29.309,0.422,"India"
1963,"NOV","11/1/1963",0.19,NA,NA,NA,NA,NA,NA,NA,NA,-0.93,-0.31,NA,-0.8,"ON",NA,"OND",1.4,"1963-1964","ME","1963-11-01",21.437,0.254,"India"
1963,"OCT","10/1/1963",0.21,NA,NA,NA,NA,NA,NA,NA,NA,-0.722,0.93,NA,-1.2,"SO",NA,"SON",1.3,"1963-1964","ME","1963-10-01",24.631,0.16,"India"
1963,"SEP","9/1/1963",0.13,NA,NA,NA,NA,NA,NA,NA,NA,-0.625,0.87,NA,-0.6,"AS",NA,"ASO",1.2,"1963-1964","ME","1963-09-01",26.146,0.281,"India"
1964,"APR","4/1/1964",-0.24,NA,NA,NA,NA,NA,NA,NA,NA,-1.424,-1.3,NA,1.1,"MA",NA,"MAM",-0.3,"1964-1965","WL","1964-04-01",28.314,0.208,"India"
1964,"AUG","8/1/1964",-0.19,NA,NA,NA,NA,NA,NA,NA,NA,0.019,0.83,NA,1.5,"JA",NA,"JAS",-0.7,"1964-1965","WL","1964-08-01",26.171,0.283,"India"
1964,"DEC","12/1/1964",-0.24,NA,NA,NA,NA,NA,NA,NA,NA,0.879,-2.03,NA,-0.3,"ND",NA,"NDJ",-0.8,"1964-1965","WL","1964-12-01",17.315,0.201,"India"
1964,"FEB","2/1/1964",-0.11,NA,NA,NA,NA,NA,NA,NA,NA,-1.304,1.36,NA,0,"JF",NA,"JFM",0.6,"1964-1965","WL","1964-02-01",19.665,0.281,"India"
1964,"JAN","1/1/1964",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,-1.342,-0.44,NA,-0.4,"DJ",NA,"DJF",1.1,"1964-1965","WL","1964-01-01",16.468,0.266,"India"
1964,"JUL","7/1/1964",-0.01,NA,NA,NA,NA,NA,NA,NA,NA,-0.526,0.2,NA,0.6,"JJ",NA,"JJA",-0.6,"1964-1965","WL","1964-07-01",26.491,0.27,"India"
1964,"JUN","6/1/1964",-0.05,NA,NA,NA,NA,NA,NA,NA,NA,-0.993,0.27,NA,0.8,"MJ",NA,"MJJ",-0.6,"1964-1965","WL","1964-06-01",29.097,0.429,"India"
1964,"MAR","3/1/1964",-0.15,NA,NA,NA,NA,NA,NA,NA,NA,-1.543,-1.31,NA,1.1,"FM",NA,"FMA",0.1,"1964-1965","WL","1964-03-01",25.022,0.127,"India"
1964,"MAY","5/1/1964",-0.15,NA,NA,NA,NA,NA,NA,NA,NA,-1.178,-2.27,NA,0.2,"AM",NA,"AMJ",-0.6,"1964-1965","WL","1964-05-01",29.573,0.301,"India"
1964,"NOV","11/1/1964",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.909,-0.78,NA,0.2,"ON",NA,"OND",-0.8,"1964-1965","WL","1964-11-01",20.232,0.211,"India"
1964,"OCT","10/1/1964",-0.27,NA,NA,NA,NA,NA,NA,NA,NA,0.781,0.8,NA,1.3,"SO",NA,"SON",-0.8,"1964-1965","WL","1964-10-01",24.587,0.389,"India"
1964,"SEP","9/1/1964",-0.15,NA,NA,NA,NA,NA,NA,NA,NA,0.473,0.92,NA,1.3,"AS",NA,"ASO",-0.8,"1964-1965","WL","1964-09-01",25.911,0.196,"India"
1965,"APR","4/1/1965",-0.11,NA,NA,NA,NA,NA,NA,NA,NA,2.175,-1.07,NA,-0.5,"MA",NA,"MAM",0.2,"1965-1966","SE","1965-04-01",26.503,0.176,"India"
1965,"AUG","8/1/1965",0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.758,0.32,NA,-0.7,"JA",NA,"JAS",1.5,"1965-1966","SE","1965-08-01",26.313,0.144,"India"
1965,"DEC","12/1/1965",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,-1.56,NA,0.2,"ND",NA,"NDJ",1.7,"1965-1966","SE","1965-12-01",17.619,0.257,"India"
1965,"FEB","2/1/1965",-0.15,NA,NA,NA,NA,NA,NA,NA,NA,1.393,-1.03,NA,0.4,"JF",NA,"JFM",-0.3,"1965-1966","SE","1965-02-01",19.505,0.305,"India"
1965,"JAN","1/1/1965",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,1.119,-0.92,NA,-0.4,"DJ",NA,"DJF",-0.6,"1965-1966","SE","1965-01-01",17.907,0.154,"India"
1965,"JUL","7/1/1965",0,NA,NA,NA,NA,NA,NA,NA,NA,1.484,-1.26,NA,-1.8,"JJ",NA,"JJA",1.2,"1965-1966","SE","1965-07-01",26.834,0.27,"India"
1965,"JUN","6/1/1965",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,2.019,1.89,NA,-0.6,"MJ",NA,"MJJ",0.8,"1965-1966","SE","1965-06-01",29.666,0.676,"India"
1965,"MAR","3/1/1965",-0.11,NA,NA,NA,NA,NA,NA,NA,NA,1.838,-0.8,NA,0.8,"FM",NA,"FMA",-0.1,"1965-1966","SE","1965-03-01",23.14,0.429,"India"
1965,"MAY","5/1/1965",-0.19,NA,NA,NA,NA,NA,NA,NA,NA,2.209,-0.42,NA,0.2,"AM",NA,"AMJ",0.5,"1965-1966","SE","1965-05-01",29.366,0.488,"India"
1965,"NOV","11/1/1965",0.03,NA,NA,NA,NA,NA,NA,NA,NA,-0.336,-0.81,NA,-1.5,"ON",NA,"OND",2,"1965-1966","SE","1965-11-01",21.368,0.225,"India"
1965,"OCT","10/1/1965",0.01,NA,NA,NA,NA,NA,NA,NA,NA,-0.107,1.42,NA,-0.9,"SO",NA,"SON",2,"1965-1966","SE","1965-10-01",24.829,0.253,"India"
1965,"SEP","9/1/1965",-0.07,NA,NA,NA,NA,NA,NA,NA,NA,0.214,0.36,NA,-1.3,"AS",NA,"ASO",1.9,"1965-1966","SE","1965-09-01",26.041,0.131,"India"
1966,"APR","4/1/1966",-0.07,NA,NA,NA,NA,NA,NA,NA,NA,-2.177,-0.54,NA,-0.2,"MA",NA,"MAM",0.7,"1966-1967","WE","1966-04-01",27.748,0.127,"India"
1966,"AUG","8/1/1966",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,-1.699,1.26,NA,0.6,"JA",NA,"JAS",0.1,"1966-1967","WE","1966-08-01",26.49,0.264,"India"
1966,"DEC","12/1/1966",0.01,NA,NA,NA,NA,NA,NA,NA,NA,-0.224,-0.21,NA,-0.3,"ND",NA,"NDJ",-0.3,"1966-1967","WE","1966-12-01",17.292,0.272,"India"
1966,"FEB","2/1/1966",-0.05,NA,NA,NA,NA,NA,NA,NA,NA,-1.485,-2.05,NA,-0.2,"JF",NA,"JFM",1.2,"1966-1967","WE","1966-02-01",21.076,0.212,"India"
1966,"JAN","1/1/1966",-0.14,NA,NA,NA,NA,NA,NA,NA,NA,-1.127,-0.15,NA,-1.3,"DJ",NA,"DJF",1.4,"1966-1967","WE","1966-01-01",17.543,0.259,"India"
1966,"JUL","7/1/1966",0.09,NA,NA,NA,NA,NA,NA,NA,NA,-1.867,-1.18,NA,0.1,"JJ",NA,"JJA",0.2,"1966-1967","WE","1966-07-01",27.668,0.238,"India"
1966,"JUN","6/1/1966",0.1,NA,NA,NA,NA,NA,NA,NA,NA,-2.009,0.1,NA,0.3,"MJ",NA,"MJJ",0.2,"1966-1967","WE","1966-06-01",29.15,0.227,"India"
1966,"MAR","3/1/1966",-0.03,NA,NA,NA,NA,NA,NA,NA,NA,-1.806,0.43,NA,-0.9,"FM",NA,"FMA",1,"1966-1967","WE","1966-03-01",24.008,0.332,"India"
1966,"MAY","5/1/1966",-0.1,NA,NA,NA,NA,NA,NA,NA,NA,-2.362,-0.15,NA,-0.4,"AM",NA,"AMJ",0.4,"1966-1967","WE","1966-05-01",30.114,0.341,"India"
1966,"NOV","11/1/1966",0.01,NA,NA,NA,NA,NA,NA,NA,NA,-0.774,-1.96,NA,0,"ON",NA,"OND",-0.2,"1966-1967","WE","1966-11-01",21.457,0.247,"India"
1966,"OCT","10/1/1966",-0.14,NA,NA,NA,NA,NA,NA,NA,NA,-1.178,-0.61,NA,-0.1,"SO",NA,"SON",-0.1,"1966-1967","WE","1966-10-01",24.621,0.242,"India"
1966,"SEP","9/1/1966",0.06,NA,NA,NA,NA,NA,NA,NA,NA,-1.408,0.63,NA,-0.2,"AS",NA,"ASO",-0.1,"1966-1967","WE","1966-09-01",26.096,0.378,"India"
1967,"APR","4/1/1967",0,NA,NA,NA,NA,NA,NA,NA,NA,-0.461,-1.91,NA,0,"MA",NA,"MAM",-0.5,"1967-1968","N","1967-04-01",26.908,0.169,"India"
1967,"AUG","8/1/1967",0.08,NA,NA,NA,NA,NA,NA,NA,NA,-1.543,-0.35,NA,0.7,"JA",NA,"JAS",-0.2,"1967-1968","N","1967-08-01",26.023,0.333,"India"
1967,"DEC","12/1/1967",0.03,NA,NA,NA,NA,NA,NA,NA,NA,-1.545,-1.12,NA,-0.6,"ND",NA,"NDJ",-0.4,"1967-1968","N","1967-12-01",18.162,0.156,"India"
1967,"FEB","2/1/1967",-0.15,NA,NA,NA,NA,NA,NA,NA,NA,-0.022,-0.2,NA,1.7,"JF",NA,"JFM",-0.5,"1967-1968","N","1967-02-01",20.594,0.281,"India"
1967,"JAN","1/1/1967",-0.11,NA,NA,NA,NA,NA,NA,NA,NA,-0.079,-1.16,NA,1.7,"DJ",NA,"DJF",-0.4,"1967-1968","N","1967-01-01",16.668,0.211,"India"
1967,"JUL","7/1/1967",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,-1.449,-1.24,NA,0.2,"JJ",NA,"JJA",0.1,"1967-1968","N","1967-07-01",26.967,0.387,"India"
1967,"JUN","6/1/1967",0.02,NA,NA,NA,NA,NA,NA,NA,NA,-1.254,-0.33,NA,0.6,"MJ",NA,"MJJ",0,"1967-1968","N","1967-06-01",29.481,0.419,"India"
1967,"MAR","3/1/1967",0.05,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-2.25,NA,1.2,"FM",NA,"FMA",-0.5,"1967-1968","N","1967-03-01",22.982,0.296,"India"
1967,"MAY","5/1/1967",0.21,NA,NA,NA,NA,NA,NA,NA,NA,-0.974,-0.8,NA,0,"AM",NA,"AMJ",-0.2,"1967-1968","N","1967-05-01",29.777,0.407,"India"
1967,"NOV","11/1/1967",-0.04,NA,NA,NA,NA,NA,NA,NA,NA,-1.619,-0.35,NA,-0.4,"ON",NA,"OND",-0.3,"1967-1968","N","1967-11-01",20.492,0.158,"India"
1967,"OCT","10/1/1967",0.12,NA,NA,NA,NA,NA,NA,NA,NA,-1.722,1.1,NA,0.1,"SO",NA,"SON",-0.4,"1967-1968","N","1967-10-01",23.98,0.126,"India"
1967,"SEP","9/1/1967",-0.04,NA,NA,NA,NA,NA,NA,NA,NA,-1.674,0.11,NA,0.5,"AS",NA,"ASO",-0.3,"1967-1968","N","1967-09-01",25.871,0.282,"India"
1968,"APR","4/1/1968",-0.04,NA,NA,NA,NA,NA,NA,NA,NA,-1.245,-1.11,NA,0,"MA",NA,"MAM",-0.4,"1968-1969","ME","1968-04-01",26.827,0.238,"India"
1968,"AUG","8/1/1968",-0.03,NA,NA,NA,NA,NA,NA,NA,NA,-0.534,1.3,NA,0.3,"JA",NA,"JAS",0.5,"1968-1969","ME","1968-08-01",26.311,0.272,"India"
1968,"DEC","12/1/1968",-0.07,NA,NA,NA,NA,NA,NA,NA,NA,-1.508,-1.74,NA,0.2,"ND",NA,"NDJ",1,"1968-1969","ME","1968-12-01",17.661,0.389,"India"
1968,"FEB","2/1/1968",-0.1,NA,NA,NA,NA,NA,NA,NA,NA,-1.172,1.11,NA,1.3,"JF",NA,"JFM",-0.7,"1968-1969","ME","1968-02-01",18.659,0.225,"India"
1968,"JAN","1/1/1968",-0.19,NA,NA,NA,NA,NA,NA,NA,NA,-1.335,-1.78,NA,0.5,"DJ",NA,"DJF",-0.6,"1968-1969","ME","1968-01-01",16.341,0.188,"India"
1968,"JUL","7/1/1968",-0.05,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,-0.04,NA,0.7,"JJ",NA,"JJA",0.6,"1968-1969","ME","1968-07-01",26.948,0.215,"India"
1968,"JUN","6/1/1968",-0.13,NA,NA,NA,NA,NA,NA,NA,NA,-1.07,-0.08,NA,1.1,"MJ",NA,"MJJ",0.3,"1968-1969","ME","1968-06-01",29.21,0.313,"India"
1968,"MAR","3/1/1968",0.17,NA,NA,NA,NA,NA,NA,NA,NA,-1.108,0.13,NA,0.1,"FM",NA,"FMA",-0.6,"1968-1969","ME","1968-03-01",23.477,0.317,"India"
1968,"MAY","5/1/1968",-0.17,NA,NA,NA,NA,NA,NA,NA,NA,-1.197,0.23,NA,1.2,"AM",NA,"AMJ",0,"1968-1969","ME","1968-05-01",29.368,0.234,"India"
1968,"NOV","11/1/1968",-0.05,NA,NA,NA,NA,NA,NA,NA,NA,-0.785,0.83,NA,-0.3,"ON",NA,"OND",0.7,"1968-1969","ME","1968-11-01",20.794,0.201,"India"
1968,"OCT","10/1/1968",0.04,NA,NA,NA,NA,NA,NA,NA,NA,-0.398,0.45,NA,-0.1,"SO",NA,"SON",0.6,"1968-1969","ME","1968-10-01",23.995,0.285,"India"
1968,"SEP","9/1/1968",-0.11,NA,NA,NA,NA,NA,NA,NA,NA,-0.441,-0.87,NA,-0.3,"AS",NA,"ASO",0.5,"1968-1969","ME","1968-09-01",26.786,0.198,"India"
1969,"APR","4/1/1969",0.11,NA,NA,NA,NA,NA,NA,NA,NA,0.053,0.48,NA,-0.4,"MA",NA,"MAM",0.8,"1969-1970","WE","1969-04-01",28.122,0.366,"India"
1969,"AUG","8/1/1969",0.1,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.69,NA,-0.1,"JA",NA,"JAS",0.5,"1969-1970","WE","1969-08-01",26.273,0.312,"India"
1969,"DEC","12/1/1969",0.32,NA,NA,NA,NA,NA,NA,NA,NA,-0.348,1.53,NA,0.4,"ND",NA,"NDJ",0.6,"1969-1970","WE","1969-12-01",17.918,0.239,"India"
1969,"FEB","2/1/1969",-0.11,NA,NA,NA,NA,NA,NA,NA,NA,-1.156,-1.97,NA,-0.5,"JF",NA,"JFM",1.1,"1969-1970","WE","1969-02-01",20.236,0.247,"India"
1969,"JAN","1/1/1969",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,-1.509,-2.96,NA,-1.5,"DJ",NA,"DJF",1.1,"1969-1970","WE","1969-01-01",17.129,0.286,"India"
1969,"JUL","7/1/1969",0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.191,0.51,NA,-0.5,"JJ",NA,"JJA",0.4,"1969-1970","WE","1969-07-01",27.086,0.266,"India"
1969,"JUN","6/1/1969",0,NA,NA,NA,NA,NA,NA,NA,NA,0.491,2.11,NA,0.2,"MJ",NA,"MJJ",0.4,"1969-1970","WE","1969-06-01",29.708,0.43,"India"
1969,"MAR","3/1/1969",0.08,NA,NA,NA,NA,NA,NA,NA,NA,-0.713,0.47,NA,0.4,"FM",NA,"FMA",1,"1969-1970","WE","1969-03-01",25.479,0.208,"India"
1969,"MAY","5/1/1969",0.18,NA,NA,NA,NA,NA,NA,NA,NA,0.623,1.02,NA,-0.2,"AM",NA,"AMJ",0.6,"1969-1970","WE","1969-05-01",29.537,0.31,"India"
1969,"NOV","11/1/1969",0.15,NA,NA,NA,NA,NA,NA,NA,NA,-0.302,0.13,NA,-0.1,"ON",NA,"OND",0.8,"1969-1970","WE","1969-11-01",21.852,0.18,"India"
1969,"OCT","10/1/1969",0.1,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,0.55,NA,-0.9,"SO",NA,"SON",0.9,"1969-1970","WE","1969-10-01",24.706,0.211,"India"
1969,"SEP","9/1/1969",0.14,NA,NA,NA,NA,NA,NA,NA,NA,-0.463,1.31,NA,-1,"AS",NA,"ASO",0.8,"1969-1970","WE","1969-09-01",25.968,0.193,"India"
1970,"APR","4/1/1970",0.08,NA,NA,NA,NA,NA,NA,NA,NA,-1.722,-0.66,NA,-0.1,"MA",NA,"MAM",0.2,"1970-1971","ML","1970-04-01",28.212,0.208,"India"
1970,"AUG","8/1/1970",0.03,NA,NA,NA,NA,NA,NA,NA,NA,-1.283,-0.6,NA,0.6,"JA",NA,"JAS",-0.8,"1970-1971","ML","1970-08-01",26.246,0.219,"India"
1970,"DEC","12/1/1970",-0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.454,-1.09,NA,1.9,"ND",NA,"NDJ",-1.2,"1970-1971","ML","1970-12-01",16.999,0.228,"India"
1970,"FEB","2/1/1970",0.21,NA,NA,NA,NA,NA,NA,NA,NA,-1.024,1.01,NA,-1,"JF",NA,"JFM",0.3,"1970-1971","ML","1970-02-01",19.679,0.276,"India"
1970,"JAN","1/1/1970",0.15,NA,NA,NA,NA,NA,NA,NA,NA,-0.773,0.12,NA,-1.1,"DJ",NA,"DJF",0.5,"1970-1971","ML","1970-01-01",17.4,0.218,"India"
1970,"JUL","7/1/1970",0.02,NA,NA,NA,NA,NA,NA,NA,NA,-1.723,0.74,NA,-0.4,"JJ",NA,"JJA",-0.6,"1970-1971","ML","1970-07-01",27.102,0.19,"India"
1970,"JUN","6/1/1970",0.05,NA,NA,NA,NA,NA,NA,NA,NA,-1.865,0.23,NA,1,"MJ",NA,"MJJ",-0.3,"1970-1971","ML","1970-06-01",28.263,0.229,"India"
1970,"MAR","3/1/1970",0.07,NA,NA,NA,NA,NA,NA,NA,NA,-1.386,0.49,NA,0.6,"FM",NA,"FMA",0.3,"1970-1971","ML","1970-03-01",23.807,0.293,"India"
1970,"MAY","5/1/1970",0.05,NA,NA,NA,NA,NA,NA,NA,NA,-1.993,-0.5,NA,0.4,"AM",NA,"AMJ",0,"1970-1971","ML","1970-05-01",30.42,0.235,"India"
1970,"NOV","11/1/1970",0.04,NA,NA,NA,NA,NA,NA,NA,NA,0.231,-1.15,NA,1.6,"ON",NA,"OND",-0.9,"1970-1971","ML","1970-11-01",20.204,0.232,"India"
1970,"OCT","10/1/1970",-0.03,NA,NA,NA,NA,NA,NA,NA,NA,-0.276,-0.95,NA,1,"SO",NA,"SON",-0.7,"1970-1971","ML","1970-10-01",24.582,0.302,"India"
1970,"SEP","9/1/1970",0.06,NA,NA,NA,NA,NA,NA,NA,NA,-0.958,-0.39,NA,1.2,"AS",NA,"ASO",-0.8,"1970-1971","ML","1970-09-01",25.975,0.205,"India"
1971,"APR","4/1/1971",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.23,NA,1.7,"MA",NA,"MAM",-0.9,"1971-1972","WL","1971-04-01",27.642,0.233,"India"
1971,"AUG","8/1/1971",-0.03,NA,NA,NA,NA,NA,NA,NA,NA,0.097,-0.81,NA,1.5,"JA",NA,"JAS",-0.8,"1971-1972","WL","1971-08-01",25.901,0.188,"India"
1971,"DEC","12/1/1971",-0.05,NA,NA,NA,NA,NA,NA,NA,NA,0.259,-1.76,NA,0.3,"ND",NA,"NDJ",-0.9,"1971-1972","WL","1971-12-01",17.124,0.122,"India"
1971,"FEB","2/1/1971",-0.15,NA,NA,NA,NA,NA,NA,NA,NA,0.862,-0.16,NA,2,"JF",NA,"JFM",-1.4,"1971-1972","WL","1971-02-01",19.526,0.261,"India"
1971,"JAN","1/1/1971",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.566,-2.43,NA,0.4,"DJ",NA,"DJF",-1.4,"1971-1972","WL","1971-01-01",16.778,0.252,"India"
1971,"JUL","7/1/1971",-0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-1.74,NA,0.2,"JJ",NA,"JJA",-0.8,"1971-1972","WL","1971-07-01",26.391,0.182,"India"
1971,"JUN","6/1/1971",-0.07,NA,NA,NA,NA,NA,NA,NA,NA,0.211,0.51,NA,0.4,"MJ",NA,"MJJ",-0.7,"1971-1972","WL","1971-06-01",27.651,0.238,"India"
1971,"MAR","3/1/1971",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.691,-0.28,NA,2.3,"FM",NA,"FMA",-1.1,"1971-1972","WL","1971-03-01",23.577,0.176,"India"
1971,"MAY","5/1/1971",-0.03,NA,NA,NA,NA,NA,NA,NA,NA,0.397,1.09,NA,0.9,"AM",NA,"AMJ",-0.7,"1971-1972","WL","1971-05-01",28.794,0.255,"India"
1971,"NOV","11/1/1971",-0.05,NA,NA,NA,NA,NA,NA,NA,NA,0.221,-0.26,NA,0.5,"ON",NA,"OND",-1,"1971-1972","WL","1971-11-01",20.125,0.174,"India"
