"Year","Month","Date","GTA","Nino1.2SST","Nino1.2SSTAnomalies","Nino3SST","Nino3SSTAnomalies","Nino3.4SST","Nino3.4SSTAnomalies","Nino4SST","Nino4SSTAnomalies","TNI","PNA","OLR","SOI","Season.2.Month.","MEI.v2","Season.3.Month.","ONI","Season.12.Month.","ENSO","SUBDIVISION","Precipitation"
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Vidarbha",27.3
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Telangana",34.7
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","East Uttar Pradesh",7.5
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Coastal Andhra Pradesh",17.2
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Haryana Delhi & Chandigarh",6.5
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Madhya Maharashtra",0.2
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Matathwada",11.9
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Lakshadweep",38.7
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","South Interior Karnataka",13.3
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Kerala",53.7
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Chhattisgarh",40.1
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Naga Mani Mizo Tripura",59.7
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Arunachal Pradesh",92.8
1950,"FEB","2/1/1950",-0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.445,-1.69,NA,NA,"JF",NA,"JFM",-1.3,"1950-1951","ML","Jharkhand",14.8
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","West Uttar Pradesh",21.1
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Konkan & Goa",0
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Assam & Meghalaya",21.2
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Coastal Andhra Pradesh",0
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","East Uttar Pradesh",28.8
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Chhattisgarh",0.4
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Arunachal Pradesh",38.6
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Uttarakhand",59.5
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Lakshadweep",8.5
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Tamil Nadu",2.4
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","East Madhya Pradesh",15.1
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Haryana Delhi & Chandigarh",22.2
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Andaman & Nicobar Islands",0.8
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Jharkhand",1
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Telangana",0
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Naga Mani Mizo Tripura",12.3
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Jammu & Kashmir",367.8
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","West Madhya Pradesh",2.4
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Rayalseema",0.2
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","South Interior Karnataka",0.1
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Punjab",53.1
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","West Rajasthan",1.4
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Kerala",0.1
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","North Interior Karnataka",0
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Coastal Karnataka",0
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Matathwada",0
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Orissa",0
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Madhya Maharashtra",0
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Gujarat Region",0
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Vidarbha",0.1
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Bihar",9.8
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Gangetic West Bengal",0
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Himachal Pradesh",211
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","East Rajasthan",0.9
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Sub Himalayan West Bengal & Sikkim",0.3
1950,"JAN","1/1/1950",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.624,-3.65,NA,NA,"DJ",NA,"DJF",-1.5,"1950-1951","ML","Saurashtra & Kutch",0.2
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","North Interior Karnataka",122.6
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Himachal Pradesh",392.8
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Andaman & Nicobar Islands",366.7
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Haryana Delhi & Chandigarh",220.4
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","West Rajasthan",131.5
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Matathwada",141.1
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Vidarbha",375
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Tamil Nadu",56.1
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","West Uttar Pradesh",265.9
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Chhattisgarh",457.2
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Punjab",209.2
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Sub Himalayan West Bengal & Sikkim",570.9
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","East Madhya Pradesh",461.1
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Assam & Meghalaya",389.5
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Orissa",326.9
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Saurashtra & Kutch",386.8
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","East Rajasthan",318.8
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Naga Mani Mizo Tripura",449.4
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Madhya Maharashtra",400.2
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Gangetic West Bengal",338.8
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Jammu & Kashmir",182.2
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Rayalseema",66.8
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","East Uttar Pradesh",250.9
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","South Interior Karnataka",268.8
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Konkan & Goa",1336.1
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Gujarat Region",730.7
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Bihar",257
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Lakshadweep",405
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Coastal Karnataka",1506.7
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Uttarakhand",492.8
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","West Madhya Pradesh",411.3
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Arunachal Pradesh",377.6
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Jharkhand",389.6
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Kerala",905.7
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Coastal Andhra Pradesh",221.8
1950,"JUL","7/1/1950",-0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.293,-0.82,NA,NA,"JJ",NA,"JJA",-0.5,"1950-1951","ML","Telangana",222.7
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Jharkhand",318.4
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","East Rajasthan",13.3
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","East Madhya Pradesh",75.3
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","West Madhya Pradesh",34.8
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Uttarakhand",240.1
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Chhattisgarh",172.4
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Arunachal Pradesh",NA
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Bihar",346.5
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Lakshadweep",203.1
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","South Interior Karnataka",91.2
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Rayalseema",31.4
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","North Interior Karnataka",94.9
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","West Rajasthan",6.6
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Assam & Meghalaya",562
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","West Uttar Pradesh",47.7
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Coastal Andhra Pradesh",97.8
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Vidarbha",84.6
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","East Uttar Pradesh",147.1
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Tamil Nadu",31.2
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Madhya Maharashtra",59.5
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Orissa",199.4
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Saurashtra & Kutch",3.1
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Jammu & Kashmir",20.9
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Naga Mani Mizo Tripura",407.4
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Gujarat Region",11.7
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Gangetic West Bengal",371.1
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Andaman & Nicobar Islands",369.9
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Punjab",14.1
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Sub Himalayan West Bengal & Sikkim",747.5
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Matathwada",67.6
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Konkan & Goa",364.1
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Kerala",638.3
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Telangana",78.4
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Coastal Karnataka",801.6
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Haryana Delhi & Chandigarh",9.7
1950,"JUN","6/1/1950",-0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.213,-1.99,NA,NA,"MJ",NA,"MJJ",-0.9,"1950-1951","ML","Himachal Pradesh",83.6
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Telangana",14.2
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Lakshadweep",25.1
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Punjab",50.1
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Andaman & Nicobar Islands",0
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Chhattisgarh",50.9
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","West Rajasthan",1.7
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Jammu & Kashmir",115.4
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Kerala",31.1
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Gujarat Region",0
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Arunachal Pradesh",205.8
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Jharkhand",31.4
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","East Uttar Pradesh",19.8
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Gangetic West Bengal",25.9
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Bihar",22.1
1950,"MAR","3/1/1950",-0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.382,-0.06,NA,NA,"FM",NA,"FMA",-1.2,"1950-1951","ML","Himachal Pradesh",155
